variant,subject,t_ms,model,fold,base_train,base_test,base_converged,base_nfev,base_negative_scale_evals,ext_train,ext_test,ext_converged,ext_nfev,ext_negative_scale_evals,n_test
passive,13,315,model3,2,-1424.4967,-338.59141,1,1396,0,-1424.4967,-338.59148,1,231,0,217
passive,13,315,model3,3,-1411.607,-351.73094,1,1353,0,-1411.607,-351.7307,1,232,0,218
passive,13,315,model3,4,-1435.0851,-327.97385,0,1400,0,-1435.0248,-327.9763,1,7582,0,218
passive,13,435,model2B,0,-1038.4302,-196.06728,0,1200,0,-1038.4302,-196.06709,1,194,0,170
passive,13,435,model2B,1,-994.15744,-244.86986,0,1200,0,-992.04015,-242.80512,1,444,0,212
passive,13,435,model2B,2,-975.52878,-262.49041,0,1200,0,-972.37178,-263.17139,1,450,0,217
passive,13,435,model2B,3,-987.92492,-251.866,0,1200,0,-984.33131,-250.1376,1,1093,0,218
passive,13,435,model2B,4,-1007.9044,-232.69868,0,1200,0,-1004.6686,-230.71584,1,1314,0,218
passive,13,435,model3,0,-1038.4575,-198.36328,1,1020,0,-1038.4497,-198.37702,0,14000,0,170
passive,13,435,model3,1,-993.76877,-241.54386,0,1400,0,-993.76847,-241.54319,1,875,0,212
passive,13,435,model3,2,-968.85183,-265.02778,0,1400,0,-967.72394,-264.20551,1,1664,0,217
passive,13,435,model3,3,-982.84121,-249.12852,0,1400,0,-982.84107,-249.12515,1,312,0,218
passive,13,435,model3,4,-1004.0988,-230.47324,1,1287,0,-1004.0988,-230.47323,1,206,0,218
passive,13,465,model2B,0,-989.36453,-189.10934,0,1200,0,-989.36453,-189.1094,1,211,0,170
passive,13,465,model2B,1,-939.39993,-239.00638,1,1088,0,-939.39993,-239.0064,1,202,0,212
passive,13,465,model2B,2,-937.52998,-244.4918,0,1200,0,-933.84534,-245.7635,1,1067,0,217
passive,13,465,model2B,3,-950.39187,-230.96362,0,1200,0,-950.27698,-230.83188,1,3830,0,218
passive,13,465,model2B,4,-957.09151,-223.64394,0,1200,0,-955.41167,-223.19875,1,845,0,218
passive,13,465,model3,0,-988.99091,-189.23377,1,1226,0,-988.87784,-189.47603,1,1723,0,170
passive,13,465,model3,1,-938.35541,-240.34843,0,1400,0,-938.35442,-240.35439,1,2217,0,212
passive,13,465,model3,2,-934.2578,-246.29617,0,1400,0,-933.74864,-246.10883,1,1411,0,217
passive,13,465,model3,3,-949.20453,-229.05459,1,866,0,-949.19686,-229.05934,1,10850,0,218
passive,13,465,model3,4,-955.16075,-223.19959,0,1400,0,-955.15813,-223.19434,0,14000,0,218
passive,13,495,model2B,0,-930.43696,-196.45169,0,1200,0,-930.37885,-196.48468,1,3745,0,170
passive,13,495,model2B,1,-910.68285,-216.21026,1,455,0,-910.68285,-216.21026,1,264,0,212
passive,13,495,model2B,2,-891.07922,-235.96919,1,442,0,-891.07922,-235.96919,1,274,0,217
passive,13,495,model2B,3,-916.89484,-209.64454,0,1200,0,-916.28502,-209.28571,1,1585,0,218
passive,13,495,model2B,4,-910.00558,-215.56784,0,1200,0,-903.29335,-212.72812,1,665,0,218
passive,13,495,model3,0,-928.59807,-195.75226,0,1400,0,-921.59077,-195.20435,1,4749,0,170
passive,13,495,model3,1,-909.6354,-215.6255,0,1400,0,-904.93838,-212.55677,1,2086,0,212
passive,13,495,model3,2,-879.41929,-237.60317,1,866,0,-876.94901,-237.23315,1,1510,0,217
passive,13,495,model3,3,-910.80153,-206.35468,0,1400,0,-909.54105,-205.18561,1,2512,0,218
passive,13,495,model3,4,-902.33754,-213.56611,0,1400,0,-902.31686,-213.58792,0,14000,0,218
passive,14,255,model2B,0,-1328.9127,-328.07256,0,1200,0,-1328.9127,-328.07265,1,223,0,204
passive,14,255,model2B,1,-1327.8536,-330.19633,0,1200,0,-1327.8536,-330.19244,1,323,0,201
passive,14,255,model2B,2,-1313.5919,-343.32847,1,969,0,-1313.5919,-343.32847,1,196,0,210
passive,14,255,model2B,3,-1328.5795,-328.49982,0,1200,0,-1328.5795,-328.50083,1,198,0,211
passive,14,255,model2B,4,-1324.3911,-332.82792,0,1200,0,-1324.3493,-332.86609,1,442,0,209
passive,14,255,model3,0,-1329.2639,-328.75844,0,1400,0,-1329.0211,-328.40206,1,3476,0,204
passive,14,255,model3,1,-1328.5411,-329.74882,0,1400,0,-1327.7891,-330.21024,1,7590,0,201
passive,14,255,model3,2,-1314.8396,-343.66909,0,1400,0,-1314.7865,-343.63311,0,14000,0,210
passive,14,255,model3,3,-1329.0178,-329.55652,0,1400,0,-1329.0061,-329.53307,0,14000,0,211
passive,14,255,model3,4,-1325.5505,-333.07701,0,1400,0,-1325.1549,-332.3604,1,5670,0,209
passive,14,285,model2B,0,-1426.1071,-358.74958,1,724,0,-1426.1071,-358.74958,1,161,0,204
passive,14,285,model2B,1,-1443.408,-341.1562,1,1108,0,-1443.408,-341.15683,1,182,0,201
passive,14,285,model2B,2,-1394.4957,-389.88711,1,864,0,-1394.4957,-389.88711,1,170,0,210
passive,14,285,model2B,3,-1435.4478,-348.3456,1,895,0,-1435.4478,-348.3456,1,173,0,211
passive,14,285,model2B,4,-1426.832,-356.74442,1,1029,0,-1426.832,-356.74442,1,181,0,209
passive,14,285,model3,0,-1423.9863,-359.26349,0,1400,0,-1423.9296,-359.16979,1,9820,0,204
passive,14,285,model3,1,-1441.81,-340.55643,0,1400,0,-1441.7429,-340.55918,0,14000,0,201
passive,14,285,model3,2,-1394.1326,-388.94987,0,1400,0,-1393.8912,-388.49904,0,14000,0,210
passive,14,285,model3,3,-1434.4921,-347.3165,0,1400,0,-1434.4702,-347.23523,0,14000,0,211
passive,14,285,model3,4,-1425.0389,-356.98881,0,1400,0,-1424.9805,-356.78897,0,14000,0,209
passive,14,315,model2B,0,-1453.639,-372.09924,1,1051,0,-1453.639,-372.09931,1,188,0,204
passive,14,315,model2B,1,-1478.2804,-345.73935,0,1200,0,-1478.2804,-345.73973,1,201,0,201
passive,14,315,model2B,2,-1439.0964,-384.60681,1,1187,0,-1439.0964,-384.60681,1,184,0,210
passive,14,315,model2B,3,-1467.8662,-356.79156,1,1153,0,-1467.8662,-356.79156,1,216,0,211
passive,14,315,model2B,4,-1449.7109,-373.75906,1,838,0,-1449.7109,-373.75906,1,182,0,209
passive,14,315,model3,0,-1449.091,-374.35267,0,1400,0,-1449.088,-374.32673,0,14000,0,204
passive,14,315,model3,1,-1477.6185,-344.13591,0,1400,0,-1477.6185,-344.13587,1,210,0,201
passive,14,315,model3,2,-1437.5271,-383.56291,1,1090,0,-1437.5271,-383.56284,1,215,0,210
passive,14,315,model3,3,-1466.2229,-355.81679,0,1400,0,-1466.2229,-355.81724,1,204,0,211
passive,14,315,model3,4,-1447.2608,-373.8067,1,711,0,-1447.2416,-373.78227,1,388,0,209
passive,14,435,model2B,0,-1148.8533,-312.71625,0,1200,0,-1148.8532,-312.71482,1,199,0,204
passive,14,435,model2B,1,-1174.943,-287.88151,0,1200,0,-1174.3424,-286.61145,1,354,0,201
passive,14,435,model2B,2,-1167.0165,-294.14899,0,1200,0,-1166.9948,-293.94511,1,381,0,210
passive,14,435,model2B,3,-1168.9434,-292.92164,1,749,0,-1167.7191,-292.23244,1,365,0,211
passive,14,435,model2B,4,-1173.6333,-286.95573,0,1200,0,-1173.6333,-286.95252,1,199,0,209
passive,14,435,model3,0,-1150.7952,-309.58728,1,797,0,-1150.7952,-309.58714,1,186,0,204
passive,14,435,model3,1,-1173.385,-286.18232,1,1391,0,-1173.385,-286.18228,1,224,0,201
passive,14,435,model3,2,-1166.7727,-293.05757,0,1400,0,-1166.7727,-293.05694,1,288,0,210
passive,14,435,model3,3,-1166.6891,-292.41322,1,1301,0,-1166.6891,-292.41322,1,211,0,211
passive,14,435,model3,4,-1172.9392,-286.88278,0,1400,0,-1172.9392,-286.88215,1,251,0,209
passive,14,465,model2B,0,-986.78306,-289.51171,1,1178,0,-986.78306,-289.51171,1,196,0,204
passive,14,465,model2B,1,-1027.7287,-246.57373,1,1002,0,-1027.7287,-246.57365,1,195,0,201
passive,14,465,model2B,2,-1027.2534,-250.18118,0,1200,0,-1024.2298,-249.79152,1,961,0,210
passive,14,465,model2B,3,-1018.0762,-255.78169,0,1200,0,-1017.8103,-255.82443,1,321,0,211
passive,14,465,model2B,4,-1031.5658,-243.2615,1,1010,0,-1031.5658,-243.26146,1,220,0,209
passive,14,465,model3,0,-989.14191,-288.23752,1,1175,0,-989.14093,-288.23574,1,5644,0,204
passive,14,465,model3,1,-1028.9846,-246.84339,1,1169,0,-1027.6682,-246.28051,1,1336,0,201
passive,14,465,model3,2,-1024.7069,-250.9791,1,766,0,-1024.7069,-250.97922,1,184,0,210
passive,14,465,model3,3,-1017.2703,-256.45806,1,1019,0,-1017.0357,-256.32951,1,625,0,211
passive,14,465,model3,4,-1032.9683,-243.55216,1,916,0,-1032.9636,-243.53026,1,7908,0,209
passive,14,495,model2B,0,-969.8751,-282.83197,0,1200,0,-969.87507,-282.83795,1,211,0,204
passive,14,495,model2B,1,-1009.7432,-242.11018,0,1200,0,-1009.5844,-241.74404,1,309,0,201
passive,14,495,model2B,2,-999.88631,-251.00181,1,1027,0,-999.88631,-251.00181,1,190,0,210
passive,14,495,model2B,3,-1005.4938,-245.59384,1,714,0,-1005.4938,-245.59385,1,179,0,211
passive,14,495,model2B,4,-1013.2428,-239.01498,0,1200,0,-1013.2428,-239.01524,1,213,0,209
passive,14,495,model3,0,-970.21203,-286.1981,1,669,0,-968.89854,-287.42769,1,2155,0,204
passive,14,495,model3,1,-1009.5605,-241.00916,0,1400,0,-1009.5391,-240.99558,1,866,0,201
passive,14,495,model3,2,-999.40586,-250.96381,1,1286,0,-999.39836,-251.02941,1,462,0,210
passive,14,495,model3,3,-1004.9103,-245.63503,1,1259,0,-1004.9079,-245.63001,1,399,0,211
passive,14,495,model3,4,-1017.1164,-236.86078,1,752,0,-1016.747,-236.93438,1,893,0,209
passive,15,255,model2B,0,-1028.6641,-283.29332,0,1200,0,-1028.6616,-283.29274,1,525,0,212
passive,15,255,model2B,1,-1056.7693,-253.80299,0,1200,0,-1056.7378,-253.83039,0,14000,0,222
passive,15,255,model2B,2,-1064.1364,-252.48201,0,1200,0,-1060.9687,-250.07097,1,2755,0,223
passive,15,255,model2B,3,-1039.2732,-276.47786,0,1200,0,-1036.1381,-274.51221,1,618,0,222
passive,15,255,model2B,4,-1052.2535,-257.66071,0,1200,0,-1052.1866,-257.79382,1,477,0,222
passive,15,255,model3,0,-1030.136,-282.21794,0,1400,0,-1029.6616,-282.15904,0,14000,0,212
passive,15,255,model3,1,-1056.9097,-254.47519,1,775,0,-1056.6913,-253.91748,0,14000,0,222
passive,15,255,model3,2,-1061.5567,-250.10495,1,825,0,-1061.1949,-249.90905,0,14000,0,223
passive,15,255,model3,3,-1035.3487,-275.80882,0,1400,0,-1035.2974,-276.09131,1,727,0,222
passive,15,255,model3,4,-1052.7517,-258.02271,1,888,0,-1052.4152,-257.79651,0,14000,0,222
passive,15,285,model2B,0,-1072.7655,-272.45088,1,1096,0,-1072.7655,-272.45105,1,178,0,212
passive,15,285,model2B,1,-1077.3799,-279.02073,0,1200,0,-1076.602,-278.6163,1,11763,0,222
passive,15,285,model2B,2,-1095.8907,-249.7348,0,1200,0,-1095.8907,-249.7331,1,161,0,223
passive,15,285,model2B,3,-1061.0807,-284.95087,1,1190,0,-1061.0807,-284.95087,1,179,0,222
passive,15,285,model2B,4,-1075.8906,-269.03828,1,1078,0,-1075.8906,-269.03828,1,170,0,222
passive,15,285,model3,0,-1072.5817,-273.21891,0,1400,0,-1072.2888,-273.80257,0,14000,0,212
passive,15,285,model3,1,-1070.0007,-276.0983,0,1400,0,-1069.526,-276.48631,0,14000,0,222
passive,15,285,model3,2,-1096.0813,-250.26551,0,1400,0,-1096.0565,-250.48344,1,660,0,223
passive,15,285,model3,3,-1063.0029,-284.22491,0,1400,0,-1063.0029,-284.22368,1,203,0,222
passive,15,285,model3,4,-1076.2058,-269.71226,0,1400,0,-1076.1993,-269.73347,1,1051,0,222
passive,15,315,model2B,0,-986.84143,-284.26845,0,1200,0,-986.78852,-283.9205,1,220,0,212
passive,15,315,model2B,1,-998.01368,-271.35787,0,1200,0,-998.01367,-271.35995,1,205,0,222
passive,15,315,model2B,2,-1039.5247,-230.64443,1,1062,0,-1039.5247,-230.64443,1,175,0,223
passive,15,315,model2B,3,-1021.743,-247.78855,1,862,0,-1021.743,-247.78829,1,187,0,222
passive,15,315,model2B,4,-1022.2733,-246.55873,1,1071,0,-1022.2733,-246.55873,1,182,0,222
passive,15,315,model3,0,-984.85776,-285.8958,0,1400,0,-984.78257,-286.04008,1,1864,0,212
passive,15,315,model3,1,-996.90666,-272.42086,0,1400,0,-996.8905,-272.34578,1,4152,0,222
passive,15,315,model3,2,-1039.7152,-231.84437,1,847,0,-1039.0642,-230.6942,1,1302,0,223
passive,15,315,model3,3,-1024.8202,-247.76764,0,1400,0,-1024.7575,-248.35233,0,14000,0,222
passive,15,315,model3,4,-1021.5841,-246.97165,0,1400,0,-1021.5839,-246.96908,1,478,0,222
passive,15,435,model2B,0,-1174.6364,-362.9356,1,948,0,-1174.6364,-362.9356,1,179,0,212
passive,15,435,model2B,1,-1243.9556,-289.70729,0,1200,0,-1243.9475,-289.71719,1,4530,0,222
passive,15,435,model2B,2,-1257.2084,-276.49091,0,1200,0,-1257.2084,-276.48965,1,192,0,223
passive,15,435,model2B,3,-1223.9061,-307.93111,0,1200,0,-1223.9061,-307.93113,1,182,0,222
passive,15,435,model2B,4,-1219.1583,-313.36769,0,1200,0,-1218.1582,-313.59118,1,601,0,222
passive,15,435,model3,0,-1173.8377,-365.0473,1,1031,0,-1173.7422,-364.88712,1,709,0,212
passive,15,435,model3,1,-1242.9042,-289.96811,0,1400,0,-1242.8631,-290.05084,1,844,0,222
passive,15,435,model3,2,-1258.2735,-275.81827,0,1400,0,-1257.3499,-276.62724,1,13617,0,223
passive,15,435,model3,3,-1224.6102,-308.69475,1,1009,0,-1224.1952,-308.18347,1,485,0,222
passive,15,435,model3,4,-1219.2211,-312.94848,1,1194,0,-1219.2211,-312.94846,1,225,0,222
passive,15,465,model2B,0,-1161.6965,-346.70897,0,1200,0,-1161.6956,-346.74119,1,2268,0,212
passive,15,465,model2B,1,-1217.9985,-287.32109,0,1200,0,-1217.1438,-288.68033,1,492,0,222
passive,15,465,model2B,2,-1229.2813,-276.74927,1,1184,0,-1229.2813,-276.74927,1,225,0,223
passive,15,465,model2B,3,-1204.8001,-299.51186,0,1200,0,-1204.8001,-299.51212,1,174,0,222
passive,15,465,model2B,4,-1193.6873,-310.74114,0,1200,0,-1193.3292,-311.41269,1,509,0,222
passive,15,465,model3,0,-1160.2801,-349.07173,0,1400,0,-1160.1847,-349.25163,1,9848,0,212
passive,15,465,model3,1,-1218.6176,-288.25744,0,1400,0,-1218.6176,-288.25756,1,245,0,222
passive,15,465,model3,2,-1229.1075,-276.81745,0,1400,0,-1228.9427,-276.93159,1,4498,0,223
passive,15,465,model3,3,-1204.8757,-299.72143,1,909,0,-1204.8675,-299.68535,1,826,0,222
passive,15,465,model3,4,-1194.3687,-311.20007,1,1369,0,-1194.3086,-311.02712,1,1031,0,222
passive,15,495,model2B,0,-1120.7577,-300.25746,0,1200,0,-1120.7577,-300.25549,1,162,0,212
passive,15,495,model2B,1,-1142.7061,-279.05706,0,1200,0,-1140.6662,-280.27539,1,508,0,222
passive,15,495,model2B,2,-1149.6155,-270.9045,0,1200,0,-1148.4999,-272.07775,1,426,0,223
passive,15,495,model2B,3,-1145.097,-275.69691,0,1200,0,-1144.7248,-275.13841,1,447,0,222
passive,15,495,model2B,4,-1117.9061,-303.2673,0,1200,0,-1117.9061,-303.26742,1,176,0,222
passive,15,495,model3,0,-1119.7143,-300.84764,0,1400,0,-1119.6769,-300.9732,1,1480,0,212
passive,15,495,model3,1,-1140.9929,-279.11087,1,1399,0,-1140.9788,-279.04365,1,5705,0,222
passive,15,495,model3,2,-1147.7248,-271.81056,0,1400,0,-1147.7241,-271.80559,1,1731,0,223
passive,15,495,model3,3,-1143.6308,-275.82369,0,1400,0,-1142.9255,-275.83032,1,638,0,222
passive,15,495,model3,4,-1117.0918,-304.06039,0,1400,0,-1117.0889,-304.04876,0,14000,0,222
passive,16,255,model2B,0,-1171.7393,-260.19138,0,1200,0,-1171.6047,-260.31537,1,286,0,218
passive,16,255,model2B,1,-1136.6529,-295.15294,1,1070,0,-1136.6529,-295.15291,1,161,0,221
passive,16,255,model2B,2,-1158.9917,-276.03019,1,672,0,-1157.367,-274.6081,1,457,0,216
passive,16,255,model2B,3,-1140.3463,-290.9449,0,1200,0,-1140.3438,-291.0015,1,219,0,216
passive,16,255,model2B,4,-1111.353,-322.39229,1,1039,0,-1111.353,-322.39221,1,194,0,224
passive,16,255,model3,0,-1171.9125,-260.02047,0,1400,0,-1171.6585,-259.92771,1,4241,0,218
passive,16,255,model3,1,-1137.8593,-294.32497,0,1400,0,-1137.3641,-294.00979,1,2049,0,221
passive,16,255,model3,2,-1156.7003,-275.1647,0,1400,0,-1156.6896,-275.12622,1,1213,0,216
passive,16,255,model3,3,-1140.8405,-290.80019,0,1400,0,-1140.3914,-290.57962,1,2498,0,216
passive,16,255,model3,4,-1111.981,-321.79592,1,831,0,-1111.1758,-321.99708,1,4395,0,224
passive,16,285,model2B,0,-1116.6962,-259.32215,0,1200,0,-1109.4717,-262.48135,1,742,0,218
passive,16,285,model2B,1,-1085.5419,-286.04677,0,1200,0,-1085.5413,-286.02917,1,227,0,221
passive,16,285,model2B,2,-1094.9455,-277.36525,1,1121,0,-1094.9455,-277.36502,1,194,0,216
passive,16,285,model2B,3,-1096.0316,-275.25877,1,891,0,-1096.0316,-275.25877,1,191,0,216
passive,16,285,model2B,4,-1095.5564,-275.76956,0,1200,0,-1095.5564,-275.76618,1,182,0,224
passive,16,285,model3,0,-1113.218,-261.88799,0,1400,0,-1113.218,-261.88784,1,3452,0,218
passive,16,285,model3,1,-1087.7961,-285.87389,0,1400,0,-1086.5716,-285.98634,1,723,0,221
passive,16,285,model3,2,-1096.8096,-278.85493,1,1380,0,-1095.4105,-278.32729,1,8244,0,216
passive,16,285,model3,3,-1097.2274,-275.02666,0,1400,0,-1097.2274,-275.02688,1,237,0,216
passive,16,285,model3,4,-1094.7575,-277.5282,0,1400,0,-1094.7574,-277.52885,1,382,0,224
passive,16,315,model2B,0,-1221.5435,-293.96697,0,1200,0,-1219.5302,-293.5492,1,3325,0,218
passive,16,315,model2B,1,-1209.3787,-305.69058,0,1200,0,-1208.6522,-305.57895,1,2712,0,221
passive,16,315,model2B,2,-1224.6084,-285.39223,0,1200,0,-1224.6084,-285.39277,1,189,0,216
passive,16,315,model2B,3,-1191.6663,-317.74797,0,1200,0,-1191.5593,-317.60372,1,348,0,216
passive,16,315,model2B,4,-1196.4323,-316.54196,0,1200,0,-1195.8055,-315.35973,1,769,0,224
passive,16,315,model3,0,-1211.0275,-297.5408,0,1400,0,-1211.0274,-297.53797,1,2853,0,218
passive,16,315,model3,1,-1204.8887,-304.79649,0,1400,0,-1204.8886,-304.79843,1,3214,0,221
passive,16,315,model3,2,-1224.4486,-285.47039,0,1400,0,-1224.4187,-285.54372,0,14000,0,216
passive,16,315,model3,3,-1190.5837,-315.76448,0,1400,0,-1190.4737,-315.68903,1,4400,0,216
passive,16,315,model3,4,-1193.2382,-313.20289,0,1400,0,-1193.1959,-313.18277,1,4563,0,224
passive,16,435,model2B,0,-997.05344,-234.8587,0,1200,0,-996.86698,-234.89533,1,574,0,218
passive,16,435,model2B,1,-956.49456,-275.75128,0,1200,0,-956.29123,-276.80644,1,456,0,221
passive,16,435,model2B,2,-995.24449,-237.64988,0,1200,0,-994.15911,-238.71867,1,1363,0,216
passive,16,435,model2B,3,-1012.1435,-220.73867,0,1200,0,-1011.7545,-220.90393,1,840,0,216
passive,16,435,model2B,4,-958.71239,-274.37257,0,1200,0,-958.71221,-274.38685,1,426,0,224
passive,16,435,model3,0,-996.36518,-234.65527,0,1400,0,-996.36482,-234.65703,1,11800,0,218
passive,16,435,model3,1,-956.17552,-275.49454,1,864,0,-956.17552,-275.49468,1,197,0,221
passive,16,435,model3,2,-994.73448,-238.33673,0,1400,0,-993.14674,-239.28068,1,1246,0,216
passive,16,435,model3,3,-1011.3483,-220.76419,1,848,0,-1011.3462,-220.76286,1,4256,0,216
passive,16,435,model3,4,-957.02114,-275.35963,0,1400,0,-957.01925,-275.40323,1,789,0,224
passive,16,465,model2B,0,-883.83984,-227.85254,0,1200,0,-883.56946,-227.55053,1,6458,0,218
passive,16,465,model2B,1,-879.99634,-230.93229,0,1200,0,-877.82682,-234.32444,1,3988,0,221
passive,16,465,model2B,2,-910.29354,-200.49515,0,1200,0,-910.01289,-200.99772,1,338,0,216
passive,16,465,model2B,3,-873.95276,-236.32949,0,1200,0,-873.90792,-236.17135,1,643,0,216
passive,16,465,model2B,4,-886.29075,-223.432,0,1200,0,-886.29045,-223.4296,1,217,0,224
passive,16,465,model3,0,-883.85799,-227.34366,1,1255,0,-883.76535,-227.7072,0,14000,0,218
passive,16,465,model3,1,-878.29765,-233.55156,0,1400,0,-877.7963,-233.9281,1,4653,0,221
passive,16,465,model3,2,-910.31397,-201.24557,0,1400,0,-909.47729,-202.36319,1,8409,0,216
passive,16,465,model3,3,-874.39336,-236.15589,1,950,0,-874.36998,-236.15589,1,9762,0,216
passive,16,465,model3,4,-886.70571,-223.57067,1,963,0,-886.2554,-223.6772,0,14000,0,224
passive,16,495,model2B,0,-948.98069,-246.94425,0,1200,0,-946.45475,-247.43023,1,1828,0,218
passive,16,495,model2B,1,-973.22175,-220.87914,1,1155,0,-973.22175,-220.87914,1,197,0,221
passive,16,495,model2B,2,-981.55731,-214.63637,0,1200,0,-979.444,-214.40077,1,915,0,216
passive,16,495,model2B,3,-908.31027,-291.21299,0,1200,0,-906.69076,-290.20684,1,1368,0,216
passive,16,495,model2B,4,-960.78992,-234.85058,0,1200,0,-958.95011,-234.14987,1,1134,0,224
passive,16,495,model3,0,-946.68936,-247.54611,0,1400,0,-946.56006,-247.68644,1,2181,0,218
passive,16,495,model3,1,-974.87925,-220.7623,0,1400,0,-973.2265,-220.85099,1,1502,0,221
passive,16,495,model3,2,-979.50378,-214.15693,0,1400,0,-979.40906,-214.27082,1,4910,0,216
passive,16,495,model3,3,-906.51681,-290.74147,0,1400,0,-906.5141,-290.73085,1,12009,0,216
passive,16,495,model3,4,-959.2006,-233.80622,0,1400,0,-959.18587,-233.79072,1,4214,0,224
passive,17,255,model2B,0,-873.02532,-209.48882,0,1200,0,-871.64184,-209.60897,1,1656,0,223
passive,17,255,model2B,1,-878.26706,-202.86588,1,848,0,-877.83941,-203.1584,1,971,0,212
passive,17,255,model2B,2,-841.07455,-240.54161,0,1200,0,-841.07179,-240.55473,0,14000,0,223
passive,17,255,model2B,3,-840.15888,-242.95881,0,1200,0,-839.77197,-243.27841,1,847,0,217
passive,17,255,model2B,4,-889.33755,-194.74177,0,1200,0,-887.21706,-194.87034,1,3953,0,221
passive,17,255,model3,0,-871.53142,-209.31425,1,924,0,-871.36402,-209.47989,1,5884,0,223
passive,17,255,model3,1,-877.02121,-204.26056,1,1264,0,-876.59425,-204.88751,1,2798,0,212
passive,17,255,model3,2,-841.52692,-240.44278,0,1400,0,-841.4223,-240.50938,1,7063,0,223
passive,17,255,model3,3,-839.02222,-242.96085,1,1018,0,-838.72289,-243.28812,1,2639,0,217
passive,17,255,model3,4,-887.13647,-194.47204,1,862,0,-887.12655,-194.49789,1,1482,0,221
passive,17,285,model2B,0,-968.07781,-251.05464,0,1200,0,-968.05941,-251.05411,1,299,0,223
passive,17,285,model2B,1,-985.56591,-246.21762,0,1200,0,-977.25414,-245.01661,1,1472,0,212
passive,17,285,model2B,2,-957.81776,-263.41377,1,957,0,-957.81776,-263.41376,1,201,0,223
passive,17,285,model2B,3,-974.67813,-244.59412,1,1072,0,-974.67813,-244.59407,1,212,0,217
passive,17,285,model2B,4,-998.04698,-225.76202,0,1200,0,-994.87212,-225.48486,1,699,0,221
passive,17,285,model3,0,-969.24993,-251.43763,0,1400,0,-967.89396,-250.98143,0,14000,0,223
passive,17,285,model3,1,-973.49934,-245.56457,0,1400,0,-973.49934,-245.56472,1,233,0,212
passive,17,285,model3,2,-958.65222,-261.37036,0,1400,0,-958.37405,-261.93396,0,14000,0,223
passive,17,285,model3,3,-976.29719,-245.771,0,1400,0,-976.29612,-245.77453,1,3522,0,217
passive,17,285,model3,4,-996.39444,-225.80558,0,1400,0,-994.93974,-225.08313,0,14000,0,221
passive,17,315,model2B,0,-1099.5317,-286.46676,0,1200,0,-1097.9532,-287.03801,1,464,0,223
passive,17,315,model2B,1,-1118.5913,-266.17801,0,1200,0,-1118.5913,-266.17794,1,189,0,212
passive,17,315,model2B,2,-1070.2015,-317.93504,0,1200,0,-1070.0457,-317.21515,1,366,0,223
passive,17,315,model2B,3,-1127.0574,-258.68813,0,1200,0,-1126.4088,-258.73216,1,351,0,217
passive,17,315,model2B,4,-1140.4953,-266.76867,0,1200,0,-1120.1438,-265.6625,1,3080,0,221
passive,17,315,model3,0,-1099.9351,-286.61874,0,1400,0,-1099.9347,-286.62832,1,216,0,223
passive,17,315,model3,1,-1118.7444,-267.0461,1,738,0,-1118.7443,-267.04333,1,256,0,212
passive,17,315,model3,2,-1071.6,-315.93235,0,1400,0,-1071.5999,-315.92459,1,414,0,223
