subject,session,window,t_ms,model,fold,train_llh,test_llh,exitflag,nfev,n_train,n_test,p0,p1,p2,p3,p4,p5,p6
1,active,13,105,model3,2,-672.408,-161.359,0,1400,698,149,4.78942,-0.429299,0.00158038,0.0322446,0.527818,1.5621,0.633099
1,active,13,105,model3,3,-666.898,-166.817,0,1400,669,178,7.72492,0.445453,0.0425528,-1.93868,7.40534,0.222182,0.642084
1,active,13,105,model3,4,-655.666,-178.455,0,1400,661,186,6.03734,1.23509,0.0337293,-6.7474,8.00198,-2.38897,0.631631
1,active,14,135,model0,0,-718.627,-177.685,1,90,681,166,0.695074,0.0509826,,,,,
1,active,14,135,model0,1,-729.986,-166.738,1,91,679,168,0.70907,0.0355429,,,,,
1,active,14,135,model0,2,-715.759,-181.561,1,81,698,149,0.674705,0.0404845,,,,,
1,active,14,135,model0,3,-719.593,-176.967,1,87,669,178,0.709391,0.0518337,,,,,
1,active,14,135,model0,4,-699.544,-197.206,1,87,661,186,0.697235,0.072787,,,,,
1,active,14,135,model2B,0,-716.071,-177.76,0,1200,681,166,3.72312,3.57467,0.0625019,1.53511,0.619256,0.092147,
1,active,14,135,model2B,1,-726.334,-166.54,1,920,679,168,-20.7951,0.105873,5.30609,0.24026,0.696894,0.131454,
1,active,14,135,model2B,2,-711.722,-182.225,0,1200,698,149,16.4199,0.345949,10.8087,0.548561,0.646976,0.143894,
1,active,14,135,model2B,3,-715.824,-176.659,0,1200,669,178,12.673,0.401939,5.6595,0.170813,0.697115,0.18512,
